longitude;latitude;housing_median_age;average_rooms;average_bedrooms;average_occupancy;population;median_income;ocean_proximity;median_house_value
-122.18;37.78;43.0;4.88;1.08;2.67;1085.0;34205.0;'NEAR BAY';136700.0
-122.18;37.78;50.0;5.78;1.13;2.51;713.0;32984.0;'NEAR BAY';160700.0
-122.17;37.78;49.0;4.93;0.98;2.59;468.0;38750.0;'NEAR BAY';140600.0
-122.17;37.78;52.0;5.4;1.06;2.45;296.0;41750.0;'NEAR BAY';144000.0
-122.16;37.77;47.0;5.76;;2.61;570.0;43750.0;'NEAR BAY';161900.0
-122.16;37.77;48.0;5.43;1.08;2.48;446.0;47708.0;'NEAR BAY';156300.0
-122.16;37.77;45.0;6.05;1.03;2.52;968.0;35739.0;'NEAR BAY';176000.0
-122.16;37.77;39.0;5.01;1.1;2.71;857.0;30958.0;'NEAR BAY';145800.0
-122.17;37.77;39.0;5.01;1.06;2.83;912.0;33958.0;'NEAR BAY';141900.0
-122.17;37.77;31.0;5.36;1.18;3.01;1360.0;18710.0;'NEAR BAY';90700.0
-122.17;37.76;41.0;4.49;1.03;3.03;1074.0;19356.0;'NEAR BAY';90600.0
-122.17;37.76;47.0;5.54;1.08;2.53;965.0;21842.0;'NEAR BAY';107900.0
-122.18;37.76;37.0;4.92;1.12;2.92;933.0;22917.0;'NEAR BAY';107000.0
-122.17;37.76;38.0;4.98;1.12;2.79;987.0;24333.0;'NEAR BAY';98200.0
-122.18;37.76;50.0;4.83;1.06;3.69;907.0;19479.0;'NEAR BAY';89500.0
-122.18;37.76;52.0;4.57;1.06;2.71;447.0;39063.0;'NEAR BAY';93800.0
-122.18;37.76;49.0;5.12;1.0;2.88;1299.0;18407.0;'NEAR BAY';96700.0
-122.18;37.77;27.0;5.79;1.5;2.52;396.0;20786.0;'NEAR BAY';97500.0
-122.18;37.77;42.0;4.4;0.96;3.27;877.0;28125.0;'NEAR BAY';97300.0
-122.18;37.76;43.0;5.5;1.11;3.03;1111.0;18913.0;'NEAR BAY';91200.0
-122.19;37.76;49.0;5.09;1.05;2.94;790.0;17056.0;'NEAR BAY';91400.0
-122.18;37.77;52.0;4.95;0.99;2.67;1479.0;22768.0;'NEAR BAY';96200.0
-122.18;37.77;51.0;4.81;1.08;2.68;1173.0;32552.0;'NEAR BAY';120100.0
-122.18;37.77;52.0;4.78;0.99;2.81;1029.0;20556.0;'NEAR BAY';100000.0
-122.19;37.76;52.0;5.78;1.12;2.94;1030.0;24659.0;'NEAR BAY';94700.0
-122.2;37.76;47.0;4.0;0.93;2.96;826.0;17500.0;'NEAR BAY';85700.0
-122.19;37.77;41.0;4.48;1.12;3.11;1412.0;20469.0;'NEAR BAY';89300.0
-122.19;37.77;45.0;5.31;1.13;3.24;1132.0;27159.0;'NEAR BAY';101400.0
-122.19;37.76;41.0;5.79;1.3;3.28;522.0;12083.0;'NEAR BAY';72500.0
-122.19;37.76;45.0;4.2;1.0;2.66;630.0;19250.0;'NEAR BAY';74100.0
-122.2;37.75;36.0;4.56;0.99;3.99;531.0;15809.0;'NEAR BAY';70000.0
-122.2;37.76;37.0;4.02;1.1;2.89;1925.0;14097.0;'NEAR BAY';84600.0
-122.19;37.76;38.0;4.25;1.05;3.26;1144.0;7683.0;'NEAR BAY';81800.0
-122.19;37.75;19.0;4.24;1.09;2.85;1481.0;13194.0;'NEAR BAY';81400.0
-122.19;37.75;28.0;5.28;1.17;2.69;435.0;8012.0;'NEAR BAY';81800.0
-122.19;37.76;26.0;4.27;0.98;3.25;984.0;19479.0;'NEAR BAY';85800.0
-122.19;37.74;36.0;5.33;1.33;3.57;567.0;11765.0;'NEAR BAY';87100.0
-122.18;37.74;42.0;4.4;1.25;3.09;380.0;23456.0;'NEAR BAY';83500.0
-122.19;37.73;44.0;4.37;1.04;3.38;825.0;21538.0;'NEAR BAY';79700.0
-122.19;37.74;43.0;4.56;0.95;2.69;417.0;25139.0;'NEAR BAY';83400.0
-122.19;37.73;45.0;5.32;1.01;2.79;801.0;12625.0;'NEAR BAY';84700.0
-122.18;37.73;42.0;4.59;1.09;3.26;646.0;29063.0;'NEAR BAY';80000.0
-122.18;37.73;43.0;4.88;1.03;3.0;855.0;25192.0;'NEAR BAY';76400.0
-122.18;37.73;44.0;4.03;0.88;3.2;435.0;21111.0;'NEAR BAY';79700.0
-122.18;37.73;42.0;5.22;1.12;3.51;2736.0;24550.0;'NEAR BAY';82400.0
-122.17;37.74;41.0;3.9;1.07;3.58;1481.0;24028.0;'NEAR BAY';97700.0
-122.17;37.74;47.0;3.38;0.98;2.39;327.0;21500.0;'NEAR BAY';97200.0
-122.17;37.74;43.0;4.57;1.08;2.76;494.0;24776.0;'NEAR BAY';101600.0
-122.17;37.73;43.0;4.32;1.09;3.61;1231.0;21587.0;'NEAR BAY';86500.0
-122.18;37.74;35.0;4.62;1.16;2.96;323.0;18438.0;'NEAR BAY';90500.0
-122.17;37.74;46.0;4.56;1.0;3.33;749.0;30298.0;'NEAR BAY';107600.0
-122.17;37.74;46.0;4.32;1.03;3.89;693.0;22500.0;'NEAR BAY';84200.0
-122.18;37.74;46.0;5.94;1.1;3.78;1339.0;22467.0;'NEAR BAY';88900.0
-122.18;37.75;45.0;4.12;0.95;3.52;282.0;40469.0;'NEAR BAY';80700.0
-122.18;37.75;46.0;4.83;1.12;3.18;621.0;13250.0;'NEAR BAY';87100.0
-122.17;37.75;38.0;3.83;;2.83;732.0;16196.0;'NEAR BAY';85100.0
-122.18;37.75;45.0;3.81;1.0;3.47;901.0;21731.0;'NEAR BAY';82000.0
-122.19;37.75;36.0;7.51;1.75;3.21;482.0;19167.0;'NEAR BAY';82800.0
-122.18;37.75;43.0;4.86;1.09;3.06;652.0;20690.0;'NEAR BAY';84600.0
-122.18;37.75;36.0;6.31;1.29;3.92;651.0;17120.0;'NEAR BAY';82100.0
-122.17;37.76;33.0;4.48;1.07;3.49;999.0;25625.0;'NEAR BAY';89300.0
-122.17;37.75;43.0;5.19;1.05;2.96;907.0;19821.0;'NEAR BAY';98300.0
-122.17;37.75;41.0;5.47;1.18;3.6;828.0;25043.0;'NEAR BAY';92300.0
-122.17;37.75;44.0;4.8;0.98;3.0;763.0;23281.0;'NEAR BAY';88800.0
-122.17;37.75;48.0;5.02;1.12;2.68;935.0;14375.0;'NEAR BAY';90000.0
-122.16;37.76;45.0;4.75;1.06;2.97;1437.0;25122.0;'NEAR BAY';95500.0
-122.16;37.75;38.0;5.1;1.29;3.15;1516.0;15625.0;'NEAR BAY';91700.0
-122.17;37.75;47.0;5.39;1.14;3.23;597.0;31587.0;'NEAR BAY';100400.0
-122.17;37.76;40.0;4.93;1.0;2.77;949.0;18426.0;'NEAR BAY';94800.0
-122.16;37.76;46.0;6.05;1.02;2.92;881.0;46696.0;'NEAR BAY';164300.0
-122.16;37.76;36.0;5.36;1.11;2.77;1438.0;24598.0;'NEAR BAY';155500.0
-122.15;37.76;39.0;6.75;1.06;2.83;763.0;60749.0;'NEAR BAY';196900.0
-122.14;37.77;27.0;6.28;1.03;3.65;1297.0;48304.0;'NEAR BAY';279100.0
-122.14;37.76;34.0;7.17;1.09;2.58;545.0;55701.0;'NEAR BAY';252800.0
-122.13;37.76;26.0;6.13;0.92;2.29;1222.0;53700.0;'NEAR BAY';275400.0
-122.12;37.75;33.0;8.26;1.19;3.69;808.0;68600.0;'NEAR BAY';250000.0
-122.12;37.75;28.0;7.28;1.02;3.02;329.0;76923.0;'NEAR BAY';329800.0
-122.14;37.75;36.0;6.33;0.96;2.74;299.0;40313.0;'NEAR BAY';195500.0
-122.14;37.75;33.0;6.6;0.99;2.87;579.0;68323.0;'NEAR BAY';255900.0
-122.13;37.75;30.0;8.28;1.08;2.74;137.0;49750.0;'NEAR BAY';311100.0
-122.13;37.75;36.0;8.26;1.0;2.46;229.0;53602.0;'NEAR BAY';330000.0
-122.13;37.74;41.0;6.79;1.03;2.28;1476.0;50000.0;'NEAR BAY';248900.0
-122.16;37.75;46.0;6.19;1.05;2.79;429.0;29250.0;'NEAR BAY';142900.0
-122.15;37.75;40.0;5.67;1.0;3.33;849.0;38913.0;'NEAR BAY';126300.0
-122.15;37.75;44.0;5.85;1.21;2.86;946.0;32250.0;'NEAR BAY';135800.0
-122.15;37.74;41.0;4.48;0.93;2.99;571.0;31458.0;'NEAR BAY';130600.0
-122.16;37.75;24.0;4.64;1.18;2.95;1137.0;25370.0;'NEAR BAY';107900.0
-122.16;37.75;44.0;4.57;0.97;2.8;378.0;25568.0;'NEAR BAY';111100.0
-122.15;37.74;43.0;5.08;1.01;3.14;853.0;35083.0;'NEAR BAY';122000.0
-122.15;37.74;49.0;4.7;0.98;2.71;764.0;33125.0;'NEAR BAY';118000.0
-122.16;37.75;40.0;4.7;1.13;3.56;928.0;18235.0;'NEAR BAY';95200.0
-122.16;37.75;35.0;5.02;1.05;3.05;406.0;38047.0;'NEAR BAY';94300.0
-122.17;37.74;34.0;4.37;1.0;2.94;824.0;22917.0;'NEAR BAY';92500.0
-122.17;37.75;37.0;5.32;1.11;3.22;835.0;24962.0;'NEAR BAY';91800.0
-122.16;37.74;43.0;5.2;1.02;2.8;826.0;40417.0;'NEAR BAY';109400.0
-122.16;37.74;46.0;4.88;0.86;2.69;567.0;34844.0;'NEAR BAY';129500.0
-122.16;37.74;52.0;5.35;1.02;2.47;355.0;41458.0;'NEAR BAY';143400.0
-122.16;37.74;47.0;4.96;1.34;3.21;533.0;26250.0;'NEAR BAY';98200.0
-122.16;37.74;44.0;5.1;1.11;2.83;609.0;20227.0;'NEAR BAY';103100.0
-122.29;37.9;49.0;5.44;1.01;2.44;576.0;33333.0;'NEAR BAY';276800.0
-122.29;37.9;52.0;5.61;0.92;2.08;594.0;53380.0;'NEAR BAY';270900.0
-122.29;37.89;52.0;5.96;1.12;2.31;870.0;34732.0;'NEAR BAY';246200.0
-122.3;37.9;38.0;4.45;1.03;2.02;1027.0;35125.0;'NEAR BAY';224200.0
-122.29;37.89;52.0;4.82;1.07;2.13;693.0;31375.0;'NEAR BAY';229100.0
-122.3;37.89;46.0;4.05;1.07;2.17;815.0;28036.0;'NEAR BAY';211600.0
-122.3;37.9;15.0;4.44;1.06;2.11;2420.0;45824.0;'NEAR BAY';256100.0
-122.3;37.89;36.0;3.9;1.06;1.88;518.0;30208.0;'NEAR BAY';206300.0
-122.3;37.89;52.0;4.54;1.03;2.25;620.0;40875.0;'NEAR BAY';221300.0
-122.33;37.89;42.0;5.05;1.09;2.07;551.0;45268.0;'NEAR BAY';207400.0
-122.34;37.88;37.0;3.31;1.01;2.77;2556.0;17375.0;'NEAR BAY';350000.0
-122.29;37.89;52.0;4.56;1.0;2.15;1498.0;31795.0;'NEAR BAY';218200.0
-122.29;37.88;50.0;5.33;1.15;2.3;523.0;38672.0;'NEAR BAY';216700.0
-122.29;37.89;52.0;6.4;1.14;2.44;374.0;51675.0;'NEAR BAY';270600.0
-122.29;37.89;52.0;6.12;1.02;2.71;1004.0;51696.0;'NEAR BAY';261400.0
-122.28;37.88;52.0;5.52;0.99;2.3;769.0;42614.0;'NEAR BAY';261300.0
-122.29;37.89;52.0;5.15;1.0;2.22;940.0;50551.0;'NEAR BAY';232200.0
-122.27;37.9;42.0;6.45;1.07;2.52;645.0;56228.0;'NEAR BAY';375400.0
-122.26;37.9;52.0;6.69;0.97;2.45;705.0;78864.0;'NEAR BAY';357300.0
-122.27;37.9;52.0;7.56;0.99;2.49;684.0;79556.0;'NEAR BAY';374400.0
-122.27;37.9;52.0;7.64;1.02;2.42;572.0;61740.0;'NEAR BAY';358800.0
-122.27;37.9;52.0;8.07;1.07;2.65;671.0;69414.0;'NEAR BAY';417500.0
-122.27;37.89;52.0;8.35;1.02;2.67;975.0;88342.0;'NEAR BAY';430500.0
-122.28;37.9;52.0;7.43;1.05;2.5;779.0;71754.0;'NEAR BAY';362900.0
-122.28;37.9;52.0;8.21;1.02;2.7;658.0;100825.0;'NEAR BAY';397000.0
-122.28;37.9;52.0;6.75;0.98;2.44;819.0;49083.0;'NEAR BAY';346800.0
-122.28;37.89;52.0;7.29;1.01;2.45;412.0;57912.0;'NEAR BAY';327100.0
-122.28;37.89;52.0;6.27;1.11;2.26;835.0;45893.0;'NEAR BAY';290100.0
-122.28;37.89;52.0;6.76;1.08;2.36;722.0;54171.0;'NEAR BAY';292000.0
-122.28;37.89;52.0;5.37;0.97;2.23;1085.0;41250.0;'NEAR BAY';270900.0
-122.27;37.89;52.0;7.44;1.03;2.74;973.0;72660.0;'NEAR BAY';371100.0
-122.27;37.89;52.0;7.27;1.08;2.66;723.0;53989.0;'NEAR BAY';335600.0
-122.26;37.9;37.0;6.13;0.93;2.49;903.0;78336.0;'NEAR BAY';371300.0
-122.25;37.89;41.0;6.22;1.08;1.97;356.0;61593.0;'NEAR BAY';344000.0
-122.26;37.89;52.0;6.66;1.07;2.18;1005.0;63810.0;'NEAR BAY';342200.0
-122.26;37.89;52.0;7.35;1.05;2.39;1205.0;66828.0;'NEAR BAY';370900.0
-122.25;37.89;37.0;6.67;1.02;2.19;987.0;75385.0;'NEAR BAY';350000.0
-122.25;37.89;42.0;6.39;1.03;2.3;1031.0;67138.0;'NEAR BAY';368600.0
-122.26;37.88;52.0;6.31;1.03;2.21;894.0;62425.0;'NEAR BAY';391800.0
-122.26;37.88;52.0;5.98;1.09;2.18;823.0;57979.0;'NEAR BAY';415300.0
-122.27;37.88;52.0;5.41;1.04;1.98;1232.0;42813.0;'NEAR BAY';284900.0
-122.27;37.88;52.0;4.61;1.07;1.82;669.0;35417.0;'NEAR BAY';287500.0
-122.27;37.88;44.0;4.09;1.08;1.8;989.0;30132.0;'NEAR BAY';272900.0
-122.28;37.88;52.0;5.38;1.06;2.28;1058.0;41429.0;'NEAR BAY';259600.0
-122.28;37.88;52.0;5.76;0.97;2.44;506.0;41912.0;'NEAR BAY';254500.0
-122.28;37.88;52.0;5.38;0.99;2.24;489.0;39167.0;'NEAR BAY';235600.0
-122.29;37.88;52.0;5.56;1.09;2.12;824.0;38897.0;'NEAR BAY';218400.0
-122.29;37.88;48.0;4.98;1.03;2.18;1034.0;31065.0;'NEAR BAY';229200.0
-122.29;37.88;46.0;4.46;1.04;2.16;920.0;29926.0;'NEAR BAY';192100.0
-122.29;37.88;52.0;4.34;1.04;2.21;841.0;35560.0;'NEAR BAY';179300.0
-122.3;37.88;45.0;3.31;1.07;5.47;749.0;14750.0;'NEAR BAY';187500.0
-122.3;37.88;52.0;4.17;0.99;2.12;208.0;16971.0;'NEAR BAY';138800.0
-122.3;37.87;10.0;5.03;1.18;2.28;228.0;21705.0;'NEAR BAY';150000.0
-122.3;37.86;50.0;3.9;0.99;2.24;287.0;27500.0;'NEAR BAY';140600.0
-122.29;37.85;52.0;4.5;1.12;2.06;218.0;25682.0;'NEAR BAY';120000.0
-122.3;37.88;46.0;4.64;1.06;2.41;854.0;29000.0;'NEAR BAY';144800.0
-122.3;37.87;52.0;4.57;1.1;2.48;1695.0;22208.0;'NEAR BAY';144800.0
-122.28;37.88;52.0;5.56;1.09;2.34;403.0;32344.0;'NEAR BAY';245500.0
-122.28;37.87;52.0;4.5;1.01;2.2;288.0;35156.0;'NEAR BAY';200000.0
-122.28;37.87;49.0;3.89;1.05;1.85;963.0;19805.0;'NEAR BAY';173700.0
-122.29;37.87;50.0;3.54;1.04;2.19;1129.0;26684.0;'NEAR BAY';185600.0
-122.29;37.87;52.0;4.39;0.97;1.89;386.0;38750.0;'NEAR BAY';182600.0
-122.28;37.88;52.0;4.7;1.02;2.0;811.0;30060.0;'NEAR BAY';227900.0
-122.28;37.87;46.0;4.48;1.03;1.92;1293.0;25430.0;'NEAR BAY';220700.0
-122.28;37.87;46.0;4.12;1.03;1.87;805.0;28676.0;'NEAR BAY';212000.0
-122.27;37.88;52.0;3.2;1.06;1.57;1372.0;21907.0;'NEAR BAY';271400.0
-122.27;37.87;30.0;3.45;1.03;2.03;862.0;17778.0;'NEAR BAY';268800.0
-122.27;37.88;37.0;4.25;1.11;1.87;1152.0;25200.0;'NEAR BAY';277800.0
-122.26;37.88;52.0;4.61;1.02;1.94;483.0;42788.0;'NEAR BAY';332500.0
-122.26;37.88;52.0;4.12;1.05;2.72;1558.0;29440.0;'NEAR BAY';338900.0
-122.26;37.88;52.0;3.39;1.09;2.34;1798.0;17250.0;'NEAR BAY';287500.0
-122.25;37.87;41.0;5.57;1.15;2.16;266.0;52289.0;'NEAR BAY';384600.0
-122.25;37.87;42.0;4.16;1.1;5.18;2184.0;25562.0;'NEAR BAY';371400.0
-122.25;37.87;52.0;2.52;0.96;4.23;2016.0;9490.0;'NEAR BAY';350000.0
-122.25;37.87;52.0;2.44;0.94;5.4;1349.0;11696.0;'NEAR BAY';500001.0
-122.26;37.87;52.0;3.11;1.06;9.53;3337.0;14012.0;'NEAR BAY';175000.0
-122.26;37.87;52.0;2.92;1.05;1.81;1721.0;11859.0;'NEAR BAY';241700.0
-122.27;37.87;35.0;3.22;1.11;1.68;1675.0;17464.0;'NEAR BAY';216700.0
-122.27;37.87;49.0;3.86;1.05;2.02;707.0;28846.0;'NEAR BAY';211300.0
-122.27;37.87;52.0;4.44;1.01;2.05;1424.0;27372.0;'NEAR BAY';210200.0
-122.28;37.86;52.0;4.96;1.03;2.08;393.0;38594.0;'NEAR BAY';196400.0
-122.28;37.87;52.0;5.35;1.04;2.44;828.0;35625.0;'NEAR BAY';191700.0
-122.28;37.87;52.0;4.22;1.03;1.96;571.0;22788.0;'NEAR BAY';182300.0
-122.29;37.87;44.0;3.56;1.06;1.94;1382.0;25370.0;'NEAR BAY';175000.0
-122.29;37.87;46.0;3.95;1.01;2.47;792.0;25250.0;'NEAR BAY';165900.0
-122.29;37.86;52.0;4.48;1.09;2.19;815.0;19946.0;'NEAR BAY';156900.0
-122.28;37.86;52.0;4.79;1.06;2.28;788.0;28214.0;'NEAR BAY';164300.0
-122.29;37.87;52.0;5.17;1.07;2.66;1145.0;26165.0;'NEAR BAY';150000.0
-122.29;37.86;50.0;4.41;1.08;2.4;1354.0;19483.0;'NEAR BAY';150500.0
-122.28;37.86;52.0;4.56;1.01;2.15;958.0;19327.0;'NEAR BAY';169900.0
-122.28;37.86;49.0;4.82;1.1;2.24;1361.0;19798.0;'NEAR BAY';147400.0
-122.28;37.85;52.0;5.0;1.05;2.24;1005.0;24167.0;'NEAR BAY';152700.0
-122.27;37.86;49.0;4.96;1.05;2.23;924.0;25417.0;'NEAR BAY';182700.0
-122.28;37.86;52.0;5.58;1.16;2.18;780.0;33906.0;'NEAR BAY';179300.0
-122.28;37.86;52.0;4.73;1.09;2.49;1582.0;25652.0;'NEAR BAY';157700.0
-122.28;37.86;41.0;3.9;0.97;2.14;1213.0;22845.0;'NEAR BAY';153100.0
-122.27;37.86;52.0;4.07;1.14;1.82;486.0;26071.0;'NEAR BAY';250000.0
-122.27;37.86;52.0;4.77;1.06;2.82;494.0;31500.0;'NEAR BAY';206300.0
-122.27;37.86;52.0;4.85;1.02;2.33;849.0;26914.0;'NEAR BAY';218800.0
-122.27;37.86;52.0;4.21;1.06;2.06;1127.0;18447.0;'NEAR BAY';198200.0
-122.26;37.86;35.0;2.96;1.0;1.88;3276.0;16307.0;'NEAR BAY';253600.0
-122.26;37.86;52.0;4.4;1.05;1.88;1493.0;29044.0;'NEAR BAY';257400.0
-122.26;37.86;52.0;5.56;1.1;2.15;1461.0;29405.0;'NEAR BAY';289500.0
-122.26;37.86;52.0;5.37;1.12;2.33;1253.0;33893.0;'NEAR BAY';241700.0
-122.25;37.86;48.0;4.69;1.13;3.61;1656.0;30417.0;'NEAR BAY';489600.0
-122.25;37.86;52.0;6.88;0.95;2.54;514.0;70897.0;'NEAR BAY';446200.0
-122.25;37.86;52.0;5.79;1.08;2.44;719.0;50463.0;'NEAR BAY';456300.0
-122.25;37.86;52.0;3.53;0.99;1.96;878.0;17652.0;'NEAR BAY';336800.0
-122.24;37.86;52.0;7.79;1.05;2.42;517.0;78521.0;'NEAR BAY';500001.0
-122.24;37.85;52.0;7.51;0.96;2.75;1366.0;93959.0;'NEAR BAY';500001.0
-122.25;37.86;52.0;6.86;1.12;2.23;1316.0;53794.0;'NEAR BAY';376900.0
-122.26;37.85;52.0;4.79;1.02;2.0;1508.0;32619.0;'NEAR BAY';309600.0
-122.27;37.85;52.0;5.0;1.13;2.21;1800.0;27054.0;'NEAR BAY';182300.0
-122.27;37.85;47.0;6.37;1.23;2.21;719.0;22431.0;'NEAR BAY';172700.0
-122.27;37.85;50.0;5.02;1.18;2.65;675.0;19028.0;'NEAR BAY';150800.0
-122.27;37.85;52.0;5.44;1.17;2.41;875.0;15817.0;'NEAR BAY';153600.0
-122.27;37.85;52.0;4.35;1.08;1.97;152.0;22841.0;'NEAR BAY';106300.0
-122.27;37.85;47.0;4.31;0.96;2.64;843.0;13785.0;'NEAR BAY';142300.0
-122.28;37.85;52.0;4.62;1.1;2.13;281.0;29018.0;'NEAR BAY';119400.0
-122.28;37.85;44.0;5.02;0.97;2.48;506.0;17300.0;'NEAR BAY';147900.0
-122.28;37.85;48.0;4.43;1.04;2.26;1054.0;22625.0;'NEAR BAY';132900.0
-122.29;37.84;35.0;4.52;1.01;2.46;1017.0;22106.0;'NEAR BAY';132500.0
-122.28;37.83;52.0;4.06;1.06;2.12;1623.0;26997.0;'NEAR BAY';126900.0
-122.3;37.84;14.0;3.59;1.17;1.51;3100.0;40018.0;'NEAR BAY';143800.0
-122.23;37.83;52.0;8.28;1.05;2.62;947.0;78772.0;'NEAR BAY';500001.0
-122.22;37.82;39.0;7.91;0.98;2.57;808.0;118603.0;'NEAR BAY';500001.0
-122.22;37.82;42.0;8.93;1.0;3.04;1018.0;134990.0;'NEAR BAY';500001.0
-122.23;37.82;52.0;9.21;1.04;2.84;1001.0;122138.0;'NEAR BAY';500001.0
-122.23;37.82;52.0;8.27;1.03;2.72;1005.0;81872.0;'NEAR BAY';466100.0
-122.23;37.82;52.0;9.12;1.03;3.11;1192.0;123804.0;'NEAR BAY';500001.0
-122.24;37.83;52.0;7.74;1.08;2.58;585.0;58948.0;'NEAR BAY';457800.0
-122.24;37.83;52.0;7.75;0.99;2.9;916.0;81194.0;'NEAR BAY';471600.0
-122.23;37.82;52.0;9.0;1.13;3.11;556.0;87477.0;'NEAR BAY';500001.0
-122.24;37.82;52.0;7.05;0.99;2.83;1470.0;61550.0;'NEAR BAY';398600.0
-122.25;37.82;52.0;6.22;1.01;2.77;1104.0;58830.0;'NEAR BAY';340700.0
-122.23;37.76;52.0;5.86;1.0;2.4;1242.0;52128.0;'NEAR BAY';289900.0
-122.23;37.76;52.0;7.07;1.01;2.51;805.0;47188.0;'NEAR BAY';335300.0
-122.23;37.76;52.0;8.12;1.09;2.33;378.0;52915.0;'NEAR BAY';333000.0
-122.24;37.77;52.0;5.17;1.05;2.16;481.0;26411.0;'NEAR BAY';241000.0
-122.23;37.77;52.0;4.82;1.12;2.56;409.0;33214.0;'NEAR BAY';189600.0
-122.24;37.77;52.0;4.59;1.03;2.37;885.0;36417.0;'NEAR BAY';206300.0
-122.25;37.77;52.0;4.67;1.0;2.59;1468.0;30161.0;'NEAR BAY';215700.0
-122.25;37.77;52.0;4.83;1.02;2.24;482.0;31771.0;'NEAR BAY';210200.0
-122.25;37.77;52.0;5.78;1.21;3.12;825.0;34531.0;'NEAR BAY';208800.0
-122.25;37.77;52.0;5.44;0.99;2.72;429.0;43098.0;'NEAR BAY';197900.0
-122.26;37.78;52.0;4.66;1.04;2.54;528.0;33438.0;'NEAR BAY';201300.0
-122.26;37.78;52.0;4.84;1.11;2.3;496.0;29213.0;'NEAR BAY';190800.0
-122.27;37.78;52.0;5.31;1.06;2.71;718.0;26806.0;'NEAR BAY';207900.0
-122.27;37.78;52.0;4.61;1.0;2.38;630.0;37708.0;'NEAR BAY';215300.0
-122.27;37.78;45.0;4.09;0.92;2.53;723.0;39444.0;'NEAR BAY';212900.0
-122.27;37.78;13.0;4.16;1.1;1.97;959.0;52601.0;'NEAR BAY';292700.0
-122.28;37.79;30.0;4.85;1.02;4.29;3668.0;25444.0;'NEAR BAY';275000.0
-122.3;37.77;42.0;5.74;1.04;5.74;2037.0;26447.0;'NEAR BAY';200000.0
-122.28;37.78;29.0;4.05;;2.94;3741.0;25762.0;'NEAR BAY';173400.0
-122.29;37.78;42.0;4.14;1.03;2.74;821.0;19427.0;'NEAR BAY';102200.0
-122.28;37.77;52.0;4.23;1.05;2.51;870.0;29688.0;'NEAR BAY';220800.0
-122.28;37.77;27.0;4.14;1.11;1.97;1901.0;37500.0;'NEAR BAY';242800.0
-122.29;37.76;18.0;4.33;1.15;1.87;1243.0;51702.0;'NEAR BAY';265400.0
-122.28;37.78;50.0;4.55;0.94;2.23;730.0;25139.0;'NEAR BAY';219000.0
-122.26;37.77;52.0;5.59;1.17;2.65;793.0;29732.0;'NEAR BAY';282100.0
-122.27;37.77;52.0;5.19;0.89;2.38;1033.0;55337.0;'NEAR BAY';372000.0
-122.27;37.77;52.0;4.77;1.04;2.4;872.0;41667.0;'NEAR BAY';225800.0
-122.27;37.77;52.0;3.74;1.05;1.86;849.0;27115.0;'NEAR BAY';220800.0
-122.27;37.77;52.0;4.61;1.08;2.16;1121.0;33269.0;'NEAR BAY';234500.0
-122.25;37.77;52.0;4.84;1.03;1.96;872.0;32685.0;'NEAR BAY';254200.0
-122.26;37.77;52.0;5.27;1.06;2.14;637.0;47778.0;'NEAR BAY';351800.0
-122.26;37.77;52.0;5.01;1.09;1.95;663.0;42260.0;'NEAR BAY';275000.0
-122.26;37.77;52.0;7.03;0.98;2.39;411.0;33571.0;'NEAR BAY';405400.0
-122.26;37.77;52.0;5.08;1.08;2.22;915.0;29899.0;'NEAR BAY';228100.0
-122.26;37.77;52.0;3.87;1.0;1.93;921.0;28750.0;'NEAR BAY';234000.0
-122.24;37.77;43.0;3.59;1.07;2.2;585.0;23882.0;'NEAR BAY';162500.0
-122.25;37.77;43.0;4.11;1.05;1.98;2086.0;29750.0;'NEAR BAY';243400.0
-122.23;37.76;52.0;5.63;1.01;2.44;1303.0;51039.0;'NEAR BAY';273800.0
-122.23;37.76;52.0;5.96;1.05;2.12;374.0;41458.0;'NEAR BAY';248500.0
-122.24;37.76;52.0;5.31;1.09;2.07;979.0;34762.0;'NEAR BAY';244000.0
-122.24;37.76;52.0;4.14;1.06;1.85;827.0;26833.0;'NEAR BAY';240900.0
-122.23;37.76;52.0;6.74;0.97;2.6;658.0;57500.0;'NEAR BAY';306300.0
-122.23;37.75;50.0;5.75;1.08;2.44;654.0;39632.0;'NEAR BAY';240000.0
-122.24;37.75;45.0;6.1;;2.63;384.0;49489.0;'NEAR BAY';247100.0
-122.24;37.75;27.0;5.08;0.94;1.88;1499.0;48711.0;'NEAR BAY';286600.0
-122.24;37.76;52.0;5.07;1.11;2.16;1128.0;30718.0;'NEAR BAY';266700.0
-122.24;37.76;49.0;4.93;1.07;2.26;1110.0;36719.0;'NEAR BAY';229800.0
-122.24;37.76;52.0;6.19;1.05;2.7;1119.0;46094.0;'NEAR BAY';229300.0
-122.24;37.73;21.0;5.69;1.01;2.37;2930.0;45213.0;'NEAR BAY';228400.0
-122.25;37.74;25.0;4.91;0.94;2.3;897.0;44562.0;'NEAR BAY';206200.0
-122.24;37.72;5.0;6.86;1.06;2.73;7427.0;76110.0;'NEAR BAY';350700.0
-122.27;37.73;31.0;4.41;1.05;2.27;2973.0;32689.0;'NEAR BAY';231000.0
-122.25;37.76;52.0;4.55;1.03;2.12;1340.0;35670.0;'NEAR BAY';252900.0
-122.27;37.74;28.0;4.66;1.05;2.0;2974.0;36875.0;'NEAR BAY';353900.0
