longitude;latitude;housing_median_age;average_rooms;average_bedrooms;average_occupancy;population;median_income;median_house_value
-122.17;37.76;40.0;4.93;1.0;2.77;949.0;18426.0;94800.0
-122.16;37.76;46.0;6.05;1.02;2.92;881.0;46696.0;164300.0
-122.16;37.76;36.0;5.36;1.11;2.77;1438.0;24598.0;155500.0
-122.15;37.76;39.0;6.75;1.06;2.83;763.0;60749.0;196900.0
-122.14;37.77;27.0;6.28;1.03;3.65;1297.0;48304.0;279100.0
-122.14;37.76;34.0;7.17;1.09;2.58;545.0;55701.0;252800.0
-122.13;37.76;26.0;6.13;0.92;2.29;1222.0;53700.0;275400.0
-122.12;37.75;33.0;8.26;1.19;3.69;808.0;68600.0;250000.0
-122.12;37.75;28.0;7.28;1.02;3.02;329.0;76923.0;329800.0
-122.14;37.75;36.0;6.33;0.96;2.74;299.0;40313.0;195500.0
-122.14;37.75;33.0;6.6;0.99;2.87;579.0;68323.0;255900.0
-122.13;37.75;30.0;8.28;1.08;2.74;137.0;49750.0;311100.0
-122.13;37.75;36.0;8.26;1.0;2.46;229.0;53602.0;330000.0
-122.13;37.74;41.0;6.79;1.03;2.28;1476.0;50000.0;248900.0
-122.16;37.75;46.0;6.19;1.05;2.79;429.0;29250.0;142900.0
-122.15;37.75;40.0;5.67;1.0;3.33;849.0;38913.0;126300.0
-122.15;37.75;44.0;5.85;1.21;2.86;946.0;32250.0;135800.0
-122.15;37.74;41.0;4.48;0.93;2.99;571.0;31458.0;130600.0
-122.16;37.75;24.0;4.64;1.18;2.95;1137.0;25370.0;107900.0
-122.16;37.75;44.0;4.57;0.97;2.8;378.0;25568.0;111100.0
-122.15;37.74;43.0;5.08;1.01;3.14;853.0;35083.0;122000.0
-122.15;37.74;49.0;4.7;0.98;2.71;764.0;33125.0;118000.0
-122.16;37.75;40.0;4.7;1.13;3.56;928.0;18235.0;95200.0
-122.16;37.75;35.0;5.02;1.05;3.05;406.0;38047.0;94300.0
-122.17;37.74;34.0;4.37;1.0;2.94;824.0;22917.0;92500.0
-122.17;37.75;37.0;5.32;1.11;3.22;835.0;24962.0;91800.0
-122.16;37.74;43.0;5.2;1.02;2.8;826.0;40417.0;109400.0
-122.16;37.74;46.0;4.88;0.86;2.69;567.0;34844.0;129500.0
-122.16;37.74;52.0;5.35;1.02;2.47;355.0;41458.0;143400.0
-122.16;37.74;47.0;4.96;1.34;3.21;533.0;26250.0;98200.0
-122.16;37.74;44.0;5.1;1.11;2.83;609.0;20227.0;103100.0
-122.29;37.9;49.0;5.44;1.01;2.44;576.0;33333.0;276800.0
-122.29;37.9;52.0;5.61;0.92;2.08;594.0;53380.0;270900.0
-122.29;37.89;52.0;5.96;1.12;2.31;870.0;34732.0;246200.0
-122.3;37.9;38.0;4.45;1.03;2.02;1027.0;35125.0;224200.0
-122.29;37.89;52.0;4.82;1.07;2.13;693.0;31375.0;229100.0
-122.3;37.89;46.0;4.05;1.07;2.17;815.0;28036.0;211600.0
-122.3;37.9;15.0;4.44;1.06;2.11;2420.0;45824.0;256100.0
-122.3;37.89;36.0;3.9;1.06;1.88;518.0;30208.0;206300.0
-122.3;37.89;52.0;4.54;1.03;2.25;620.0;40875.0;221300.0
-122.33;37.89;42.0;5.05;1.09;2.07;551.0;45268.0;207400.0
-122.34;37.88;37.0;3.31;1.01;2.77;2556.0;17375.0;350000.0
-122.29;37.89;52.0;4.56;1.0;2.15;1498.0;31795.0;218200.0
-122.29;37.88;50.0;5.33;1.15;2.3;523.0;38672.0;216700.0
-122.29;37.89;52.0;6.4;1.14;2.44;374.0;51675.0;270600.0
-122.29;37.89;52.0;6.12;1.02;2.71;1004.0;51696.0;261400.0
-122.28;37.88;52.0;5.52;0.99;2.3;769.0;42614.0;261300.0
-122.29;37.89;52.0;5.15;1.0;2.22;940.0;50551.0;232200.0
-122.27;37.9;42.0;6.45;1.07;2.52;645.0;56228.0;375400.0
-122.26;37.9;52.0;6.69;0.97;2.45;705.0;78864.0;357300.0
-122.27;37.9;52.0;7.56;0.99;2.49;684.0;79556.0;374400.0
-122.27;37.9;52.0;7.64;1.02;2.42;572.0;61740.0;358800.0
-122.27;37.9;52.0;8.07;1.07;2.65;671.0;69414.0;417500.0
-122.27;37.89;52.0;8.35;1.02;2.67;975.0;88342.0;430500.0
-122.28;37.9;52.0;7.43;1.05;2.5;779.0;71754.0;362900.0
-122.28;37.9;52.0;8.21;1.02;2.7;658.0;100825.0;397000.0
-122.28;37.9;52.0;6.75;0.98;2.44;819.0;49083.0;346800.0
-122.28;37.89;52.0;7.29;1.01;2.45;412.0;57912.0;327100.0
-122.28;37.89;52.0;6.27;1.11;2.26;835.0;45893.0;290100.0
-122.28;37.89;52.0;6.76;1.08;2.36;722.0;54171.0;292000.0
-122.28;37.89;52.0;5.37;0.97;2.23;1085.0;41250.0;270900.0
-122.27;37.89;52.0;7.44;1.03;2.74;973.0;72660.0;371100.0
-122.27;37.89;52.0;7.27;1.08;2.66;723.0;53989.0;335600.0
-122.26;37.9;37.0;6.13;0.93;2.49;903.0;78336.0;371300.0
-122.25;37.89;41.0;6.22;1.08;1.97;356.0;61593.0;344000.0
-122.26;37.89;52.0;6.66;1.07;2.18;1005.0;63810.0;342200.0
-122.26;37.89;52.0;7.35;1.05;2.39;1205.0;66828.0;370900.0
-122.25;37.89;37.0;6.67;1.02;2.19;987.0;75385.0;350000.0
-122.25;37.89;42.0;6.39;1.03;2.3;1031.0;67138.0;368600.0
-122.26;37.88;52.0;6.31;1.03;2.21;894.0;62425.0;391800.0
-122.26;37.88;52.0;5.98;1.09;2.18;823.0;57979.0;415300.0
-122.27;37.88;52.0;5.41;1.04;1.98;1232.0;42813.0;284900.0
-122.27;37.88;52.0;4.61;1.07;1.82;669.0;35417.0;287500.0
-122.27;37.88;44.0;4.09;1.08;1.8;989.0;30132.0;272900.0
-122.28;37.88;52.0;5.38;1.06;2.28;1058.0;41429.0;259600.0
-122.28;37.88;52.0;5.76;0.97;2.44;506.0;41912.0;254500.0
-122.28;37.88;52.0;5.38;0.99;2.24;489.0;39167.0;235600.0
-122.29;37.88;52.0;5.56;1.09;2.12;824.0;38897.0;218400.0
-122.29;37.88;48.0;4.98;1.03;2.18;1034.0;31065.0;229200.0
-122.29;37.88;46.0;4.46;1.04;2.16;920.0;29926.0;192100.0
-122.29;37.88;52.0;4.34;1.04;2.21;841.0;35560.0;179300.0
-122.3;37.88;45.0;3.31;1.07;5.47;749.0;14750.0;187500.0
-122.3;37.88;52.0;4.17;0.99;2.12;208.0;16971.0;138800.0
-122.3;37.87;10.0;5.03;1.18;2.28;228.0;21705.0;150000.0
-122.3;37.86;50.0;3.9;0.99;2.24;287.0;27500.0;140600.0
-122.29;37.85;52.0;4.5;1.12;2.06;218.0;25682.0;120000.0
-122.3;37.88;46.0;4.64;1.06;2.41;854.0;29000.0;144800.0
-122.3;37.87;52.0;4.57;1.1;2.48;1695.0;22208.0;144800.0
-122.28;37.88;52.0;5.56;1.09;2.34;403.0;32344.0;245500.0
-122.28;37.87;52.0;4.5;1.01;2.2;288.0;35156.0;200000.0
-122.28;37.87;49.0;3.89;1.05;1.85;963.0;19805.0;173700.0
-122.29;37.87;50.0;3.54;1.04;2.19;1129.0;26684.0;185600.0
-122.29;37.87;52.0;4.39;0.97;1.89;386.0;38750.0;182600.0
-122.28;37.88;52.0;4.7;1.02;2.0;811.0;30060.0;227900.0
-122.28;37.87;46.0;4.48;1.03;1.92;1293.0;25430.0;220700.0
-122.28;37.87;46.0;4.12;1.03;1.87;805.0;28676.0;212000.0
-122.27;37.88;52.0;3.2;1.06;1.57;1372.0;21907.0;271400.0
-122.27;37.87;30.0;3.45;1.03;2.03;862.0;17778.0;268800.0
-122.27;37.88;37.0;4.25;1.11;1.87;1152.0;25200.0;277800.0
-122.26;37.88;52.0;4.61;1.02;1.94;483.0;42788.0;332500.0
-122.26;37.88;52.0;4.12;1.05;2.72;1558.0;29440.0;338900.0
-122.26;37.88;52.0;3.39;1.09;2.34;1798.0;17250.0;287500.0
-122.25;37.87;41.0;5.57;1.15;2.16;266.0;52289.0;384600.0
-122.25;37.87;42.0;4.16;1.1;5.18;2184.0;25562.0;371400.0
-122.25;37.87;52.0;2.52;0.96;4.23;2016.0;9490.0;350000.0
-122.25;37.87;52.0;2.44;0.94;5.4;1349.0;11696.0;500001.0
-122.26;37.87;52.0;3.11;1.06;9.53;3337.0;14012.0;175000.0
-122.26;37.87;52.0;2.92;1.05;1.81;1721.0;11859.0;241700.0
-122.27;37.87;35.0;3.22;1.11;1.68;1675.0;17464.0;216700.0
-122.27;37.87;49.0;3.86;1.05;2.02;707.0;28846.0;211300.0
-122.27;37.87;52.0;4.44;1.01;2.05;1424.0;27372.0;210200.0
-122.28;37.86;52.0;4.96;1.03;2.08;393.0;38594.0;196400.0
-122.28;37.87;52.0;5.35;1.04;2.44;828.0;35625.0;191700.0
-122.28;37.87;52.0;4.22;1.03;1.96;571.0;22788.0;182300.0
-122.29;37.87;44.0;3.56;1.06;1.94;1382.0;25370.0;175000.0
-122.29;37.87;46.0;3.95;1.01;2.47;792.0;25250.0;165900.0
-122.29;37.86;52.0;4.48;1.09;2.19;815.0;19946.0;156900.0
-122.28;37.86;52.0;4.79;1.06;2.28;788.0;28214.0;164300.0
-122.29;37.87;52.0;5.17;1.07;2.66;1145.0;26165.0;150000.0
-122.29;37.86;50.0;4.41;1.08;2.4;1354.0;19483.0;150500.0
-122.28;37.86;52.0;4.56;1.01;2.15;958.0;19327.0;169900.0
-122.28;37.86;49.0;4.82;1.1;2.24;1361.0;19798.0;147400.0
-122.28;37.85;52.0;5.0;1.05;2.24;1005.0;24167.0;152700.0
-122.27;37.86;49.0;4.96;1.05;2.23;924.0;25417.0;182700.0
-122.28;37.86;52.0;5.58;1.16;2.18;780.0;33906.0;179300.0
-122.28;37.86;52.0;4.73;1.09;2.49;1582.0;25652.0;157700.0
-122.28;37.86;41.0;3.9;0.97;2.14;1213.0;22845.0;153100.0
-122.27;37.86;52.0;4.07;1.14;1.82;486.0;26071.0;250000.0
-122.27;37.86;52.0;4.77;1.06;2.82;494.0;31500.0;206300.0
-122.27;37.86;52.0;4.85;1.02;2.33;849.0;26914.0;218800.0
-122.27;37.86;52.0;4.21;1.06;2.06;1127.0;18447.0;198200.0
-122.26;37.86;35.0;2.96;1.0;1.88;3276.0;16307.0;253600.0
-122.26;37.86;52.0;4.4;1.05;1.88;1493.0;29044.0;257400.0
-122.26;37.86;52.0;5.56;1.1;2.15;1461.0;29405.0;289500.0
-122.26;37.86;52.0;5.37;1.12;2.33;1253.0;33893.0;241700.0
-122.25;37.86;48.0;4.69;1.13;3.61;1656.0;30417.0;489600.0
-122.25;37.86;52.0;6.88;0.95;2.54;514.0;70897.0;446200.0
-122.25;37.86;52.0;5.79;1.08;2.44;719.0;50463.0;456300.0
-122.25;37.86;52.0;3.53;0.99;1.96;878.0;17652.0;336800.0
-122.24;37.86;52.0;7.79;1.05;2.42;517.0;78521.0;500001.0
-122.24;37.85;52.0;7.51;0.96;2.75;1366.0;93959.0;500001.0
-122.25;37.86;52.0;6.86;1.12;2.23;1316.0;53794.0;376900.0
-122.26;37.85;52.0;4.79;1.02;2.0;1508.0;32619.0;309600.0
-122.27;37.85;52.0;5.0;1.13;2.21;1800.0;27054.0;182300.0
-122.27;37.85;47.0;6.37;1.23;2.21;719.0;22431.0;172700.0
-122.27;37.85;50.0;5.02;1.18;2.65;675.0;19028.0;150800.0
-122.27;37.85;52.0;5.44;1.17;2.41;875.0;15817.0;153600.0
-122.27;37.85;52.0;4.35;1.08;1.97;152.0;22841.0;106300.0
-122.27;37.85;47.0;4.31;0.96;2.64;843.0;13785.0;142300.0
-122.28;37.85;52.0;4.62;1.1;2.13;281.0;29018.0;119400.0
-122.28;37.85;44.0;5.02;0.97;2.48;506.0;17300.0;147900.0
-122.28;37.85;48.0;4.43;1.04;2.26;1054.0;22625.0;132900.0
-122.29;37.84;35.0;4.52;1.01;2.46;1017.0;22106.0;132500.0
-122.28;37.83;52.0;4.06;1.06;2.12;1623.0;26997.0;126900.0
-122.3;37.84;14.0;3.59;1.17;1.51;3100.0;40018.0;143800.0
-122.23;37.83;52.0;8.28;1.05;2.62;947.0;78772.0;500001.0
-122.22;37.82;39.0;7.91;0.98;2.57;808.0;118603.0;500001.0
-122.22;37.82;42.0;8.93;1.0;3.04;1018.0;134990.0;500001.0
-122.23;37.82;52.0;9.21;1.04;2.84;1001.0;122138.0;500001.0
-122.23;37.82;52.0;8.27;1.03;2.72;1005.0;81872.0;466100.0
-122.23;37.82;52.0;9.12;1.03;3.11;1192.0;123804.0;500001.0
-122.24;37.83;52.0;7.74;1.08;2.58;585.0;58948.0;457800.0
-122.24;37.83;52.0;7.75;0.99;2.9;916.0;81194.0;471600.0
-122.23;37.82;52.0;9.0;1.13;3.11;556.0;87477.0;500001.0
-122.24;37.82;52.0;7.05;0.99;2.83;1470.0;61550.0;398600.0
-122.25;37.82;52.0;6.22;1.01;2.77;1104.0;58830.0;340700.0
-122.23;37.76;52.0;5.86;1.0;2.4;1242.0;52128.0;289900.0
-122.23;37.76;52.0;7.07;1.01;2.51;805.0;47188.0;335300.0
-122.23;37.76;52.0;8.12;1.09;2.33;378.0;52915.0;333000.0
-122.24;37.77;52.0;5.17;1.05;2.16;481.0;26411.0;241000.0
-122.23;37.77;52.0;4.82;1.12;2.56;409.0;33214.0;189600.0
-122.24;37.77;52.0;4.59;1.03;2.37;885.0;36417.0;206300.0
-122.25;37.77;52.0;4.67;1.0;2.59;1468.0;30161.0;215700.0
-122.25;37.77;52.0;4.83;1.02;2.24;482.0;31771.0;210200.0
-122.25;37.77;52.0;5.78;1.21;3.12;825.0;34531.0;208800.0
-122.25;37.77;52.0;5.44;0.99;2.72;429.0;43098.0;197900.0
-122.26;37.78;52.0;4.66;1.04;2.54;528.0;33438.0;201300.0
-122.26;37.78;52.0;4.84;1.11;2.3;496.0;29213.0;190800.0
-122.27;37.78;52.0;5.31;1.06;2.71;718.0;26806.0;207900.0
-122.27;37.78;52.0;4.61;1.0;2.38;630.0;37708.0;215300.0
-122.27;37.78;45.0;4.09;0.92;2.53;723.0;39444.0;212900.0
-122.27;37.78;13.0;4.16;1.1;1.97;959.0;52601.0;292700.0
-122.28;37.79;30.0;4.85;1.02;4.29;3668.0;25444.0;275000.0
-122.3;37.77;42.0;5.74;1.04;5.74;2037.0;26447.0;200000.0
-122.29;37.78;42.0;4.14;1.03;2.74;821.0;19427.0;102200.0
-122.28;37.77;52.0;4.23;1.05;2.51;870.0;29688.0;220800.0
-122.28;37.77;27.0;4.14;1.11;1.97;1901.0;37500.0;242800.0
-122.29;37.76;18.0;4.33;1.15;1.87;1243.0;51702.0;265400.0
-122.28;37.78;50.0;4.55;0.94;2.23;730.0;25139.0;219000.0
-122.26;37.77;52.0;5.59;1.17;2.65;793.0;29732.0;282100.0
-122.27;37.77;52.0;5.19;0.89;2.38;1033.0;55337.0;372000.0
-122.27;37.77;52.0;4.77;1.04;2.4;872.0;41667.0;225800.0
-122.27;37.77;52.0;3.74;1.05;1.86;849.0;27115.0;220800.0
-122.27;37.77;52.0;4.61;1.08;2.16;1121.0;33269.0;234500.0
-122.25;37.77;52.0;4.84;1.03;1.96;872.0;32685.0;254200.0
-122.26;37.77;52.0;5.27;1.06;2.14;637.0;47778.0;351800.0
-122.26;37.77;52.0;5.01;1.09;1.95;663.0;42260.0;275000.0
-122.26;37.77;52.0;7.03;0.98;2.39;411.0;33571.0;405400.0
-122.26;37.77;52.0;5.08;1.08;2.22;915.0;29899.0;228100.0
-122.26;37.77;52.0;3.87;1.0;1.93;921.0;28750.0;234000.0
-122.24;37.77;43.0;3.59;1.07;2.2;585.0;23882.0;162500.0
-122.25;37.77;43.0;4.11;1.05;1.98;2086.0;29750.0;243400.0
-122.23;37.76;52.0;5.63;1.01;2.44;1303.0;51039.0;273800.0
-122.23;37.76;52.0;5.96;1.05;2.12;374.0;41458.0;248500.0
-122.24;37.76;52.0;5.31;1.09;2.07;979.0;34762.0;244000.0
-122.24;37.76;52.0;4.14;1.06;1.85;827.0;26833.0;240900.0
-122.23;37.76;52.0;6.74;0.97;2.6;658.0;57500.0;306300.0
-122.23;37.75;50.0;5.75;1.08;2.44;654.0;39632.0;240000.0
-122.24;37.75;27.0;5.08;0.94;1.88;1499.0;48711.0;286600.0
-122.24;37.76;52.0;5.07;1.11;2.16;1128.0;30718.0;266700.0
-122.24;37.76;49.0;4.93;1.07;2.26;1110.0;36719.0;229800.0
-122.24;37.76;52.0;6.19;1.05;2.7;1119.0;46094.0;229300.0
-122.24;37.73;21.0;5.69;1.01;2.37;2930.0;45213.0;228400.0
-122.25;37.74;25.0;4.91;0.94;2.3;897.0;44562.0;206200.0
-122.24;37.72;5.0;6.86;1.06;2.73;7427.0;76110.0;350700.0
-122.27;37.73;31.0;4.41;1.05;2.27;2973.0;32689.0;231000.0
-122.25;37.76;52.0;4.55;1.03;2.12;1340.0;35670.0;252900.0
-122.27;37.74;28.0;4.66;1.05;2.0;2974.0;36875.0;353900.0
-122.27;37.77;23.0;4.93;1.1;2.34;2690.0;47695.0;291700.0
-122.28;37.75;20.0;3.55;1.12;1.79;583.0;31972.0;100000.0
-122.06;37.77;12.0;7.13;1.02;2.88;5781.0;72634.0;341600.0
-122.06;37.73;5.0;7.02;0.91;3.39;1738.0;70568.0;412500.0
-122.06;37.71;36.0;6.69;1.08;2.79;1478.0;46350.0;248600.0
-122.07;37.71;40.0;6.7;1.12;2.76;746.0;53015.0;254900.0
-122.07;37.71;36.0;6.33;1.05;2.71;1235.0;49801.0;241500.0
-122.07;37.72;26.0;6.62;0.99;2.92;1411.0;54834.0;295200.0
-122.08;37.72;31.0;7.42;1.02;2.63;1368.0;61870.0;340400.0
-122.08;37.72;32.0;6.75;1.0;2.86;1048.0;56194.0;274700.0
-122.08;37.71;35.0;6.06;0.96;2.75;1004.0;54639.0;238600.0
-122.09;37.71;35.0;7.26;1.05;2.96;1086.0;51498.0;266400.0
-122.1;37.72;30.0;7.43;1.05;2.63;922.0;58382.0;330200.0
-122.11;37.71;36.0;5.58;1.01;2.38;1950.0;46500.0;206800.0
-122.1;37.7;25.0;5.0;1.05;2.37;1413.0;43819.0;209200.0
-122.1;37.69;30.0;5.48;1.1;2.54;1444.0;37222.0;195800.0
-122.09;37.71;31.0;6.85;1.05;2.78;749.0;52855.0;253500.0
-122.09;37.7;31.0;6.24;1.02;2.64;867.0;43375.0;241800.0
-122.1;37.71;27.0;6.51;1.04;2.63;2723.0;52131.0;252500.0
-122.09;37.7;30.0;6.66;1.02;2.78;731.0;60050.0;263900.0
-122.08;37.71;38.0;5.52;0.98;2.59;781.0;50519.0;227000.0
-122.08;37.71;38.0;5.7;1.01;2.74;1784.0;48237.0;220900.0
-122.08;37.7;32.0;6.63;1.09;2.82;1156.0;52497.0;259300.0
-122.07;37.7;39.0;5.13;0.98;2.33;645.0;41250.0;232500.0
-122.06;37.7;37.0;6.01;0.98;2.61;821.0;46005.0;231600.0
-122.06;37.7;33.0;5.07;1.03;2.48;1912.0;35187.0;209400.0
-122.07;37.7;32.0;4.9;1.06;2.14;1487.0;30000.0;223200.0
-122.08;37.7;25.0;4.79;1.07;2.32;1645.0;34934.0;209900.0
-122.09;37.7;33.0;4.2;1.05;2.13;2239.0;29861.0;208200.0
-122.07;37.69;29.0;4.17;1.12;1.85;1021.0;25362.0;203800.0
-122.08;37.69;36.0;5.03;1.07;2.37;1105.0;33021.0;195700.0
-122.07;37.69;31.0;4.57;1.01;2.32;2999.0;30964.0;190500.0
-122.08;37.69;43.0;5.55;1.14;2.61;740.0;28512.0;181000.0
-122.08;37.69;42.0;5.8;1.12;2.58;629.0;33478.0;184900.0
-122.08;37.68;37.0;4.14;0.99;1.53;314.0;23958.0;190800.0
-122.08;37.68;15.0;4.57;1.03;2.21;1479.0;35295.0;242200.0
-122.09;37.69;20.0;5.37;1.02;2.16;1732.0;48036.0;188300.0
-122.15;37.74;52.0;5.27;1.01;2.43;1338.0;38510.0;183500.0
-122.14;37.74;52.0;5.58;1.05;2.29;440.0;40662.0;204200.0
-122.14;37.73;51.0;6.66;1.03;2.35;922.0;46042.0;251900.0
-122.15;37.74;49.0;5.19;1.1;2.12;611.0;22000.0;187500.0
-122.16;37.73;52.0;5.49;1.01;2.41;994.0;41164.0;198200.0
-122.15;37.74;52.0;6.06;0.97;2.37;545.0;39500.0;219000.0
-122.15;37.73;52.0;7.19;0.9;2.22;317.0;49135.0;275000.0
-122.15;37.73;45.0;5.11;1.11;2.14;1573.0;28355.0;245400.0
-122.17;37.73;46.0;4.97;1.08;2.13;925.0;32500.0;177500.0
-122.16;37.73;49.0;4.41;1.06;1.99;768.0;28301.0;171600.0
-122.17;37.73;52.0;5.33;0.99;2.12;620.0;37159.0;183300.0
-122.16;37.73;52.0;5.38;1.0;2.05;425.0;25625.0;175000.0
-122.18;37.72;45.0;4.91;1.03;3.29;1003.0;38047.0;156700.0
-122.18;37.71;45.0;5.38;1.09;3.84;519.0;33750.0;157500.0
-122.17;37.71;38.0;4.49;1.01;2.43;481.0;32440.0;179800.0
-122.18;37.7;36.0;5.08;1.03;2.33;1209.0;40268.0;205500.0
-122.18;37.7;35.0;4.88;1.06;2.66;1398.0;33906.0;178900.0
-122.19;37.71;36.0;6.22;1.19;2.72;158.0;55461.0;262500.0
-122.17;37.72;42.0;4.53;0.99;2.74;1817.0;33710.0;165000.0
-122.17;37.72;46.0;4.74;0.98;2.65;766.0;35313.0;159700.0
-122.17;37.72;5.0;5.16;1.21;2.48;814.0;36630.0;158300.0
-122.16;37.72;38.0;4.21;1.03;2.59;618.0;28750.0;144800.0
-122.17;37.72;43.0;4.79;1.03;2.71;2139.0;40202.0;166300.0
-122.16;37.71;37.0;5.96;0.96;2.5;632.0;45553.0;191000.0
-122.16;37.71;36.0;4.97;0.99;2.73;366.0;34643.0;175000.0
-122.16;37.72;10.0;4.6;1.24;1.81;877.0;33431.0;137500.0
-122.15;37.73;28.0;3.87;1.02;1.45;830.0;21898.0;141700.0
-122.15;37.72;31.0;4.26;0.98;1.95;739.0;29097.0;210900.0
-122.15;37.72;47.0;4.47;0.94;2.03;540.0;33750.0;198300.0
-122.15;37.72;29.0;4.33;1.09;2.1;2024.0;28125.0;157400.0
-122.14;37.73;52.0;6.06;0.96;2.46;823.0;50000.0;264700.0
-122.14;37.73;38.0;4.88;1.12;2.01;711.0;30673.0;218400.0
-122.14;37.73;43.0;6.15;1.06;2.53;931.0;38125.0;235100.0
-122.13;37.73;33.0;7.39;0.99;2.54;686.0;69096.0;341800.0
-122.13;37.72;26.0;7.21;0.99;2.59;1030.0;79120.0;367300.0
-122.13;37.72;35.0;5.57;0.98;2.49;976.0;38393.0;243500.0
-122.12;37.71;35.0;4.94;0.99;2.63;552.0;40000.0;167900.0
-122.13;37.72;25.0;6.63;0.89;1.99;340.0;65095.0;371200.0
-122.14;37.72;39.0;5.95;1.0;2.18;288.0;35156.0;218900.0
-122.14;37.72;45.0;5.63;1.02;2.24;555.0;29830.0;202700.0
-122.13;37.72;45.0;5.21;1.02;2.27;1006.0;35240.0;186200.0
-122.13;37.71;44.0;4.66;0.98;2.24;776.0;31103.0;188900.0
-122.13;37.71;44.0;5.26;1.1;2.26;609.0;35781.0;180000.0
-122.15;37.71;18.0;4.27;1.13;1.81;2441.0;31682.0;202700.0
-122.14;37.71;27.0;3.92;1.1;1.73;1364.0;26101.0;181700.0
-122.14;37.71;18.0;3.74;0.96;2.1;2197.0;36932.0;166800.0
-122.13;37.7;43.0;5.6;1.02;2.45;1333.0;34583.0;183700.0
-122.13;37.7;19.0;5.0;1.01;2.57;1810.0;39032.0;218000.0
-122.15;37.71;36.0;5.45;0.97;2.9;531.0;40208.0;191500.0
-122.15;37.7;36.0;5.61;0.93;2.57;672.0;35547.0;194700.0
-122.14;37.7;17.0;4.43;0.88;2.11;695.0;45859.0;187200.0
-122.13;37.7;21.0;4.13;1.06;2.17;2162.0;26321.0;223100.0
-122.13;37.69;17.0;3.7;1.2;1.89;1216.0;33950.0;271300.0
-122.14;37.7;36.0;5.3;0.95;2.54;606.0;39702.0;194100.0
-122.16;37.7;36.0;5.91;1.03;3.17;1203.0;50043.0;190400.0
-122.14;37.69;38.0;5.22;1.05;2.9;874.0;44659.0;189100.0
-122.15;37.69;38.0;5.61;1.0;2.87;637.0;36625.0;184600.0
-122.15;37.69;36.0;5.44;1.04;2.55;703.0;38864.0;197300.0
-122.15;37.7;36.0;6.41;1.1;3.2;733.0;34583.0;192600.0
-122.16;37.69;36.0;4.9;0.96;2.74;625.0;37813.0;192200.0
-122.16;37.7;36.0;4.88;0.92;2.52;568.0;29917.0;194600.0
-122.16;37.7;36.0;5.53;0.97;2.69;836.0;44375.0;193500.0
-122.17;37.7;24.0;4.85;1.01;2.63;952.0;40000.0;202600.0
-122.16;37.68;16.0;4.79;0.99;1.61;568.0;23869.0;83300.0
-122.17;37.69;24.0;6.18;1.07;3.07;1125.0;47609.0;212600.0
-122.18;37.68;5.0;5.2;1.01;2.09;840.0;54858.0;187800.0
-122.16;37.69;36.0;5.23;0.98;2.81;796.0;43971.0;205700.0
-122.15;37.69;36.0;5.79;1.02;3.23;863.0;40109.0;192900.0
-122.15;37.68;35.0;5.42;0.92;2.78;1349.0;43864.0;205200.0
-122.15;37.68;30.0;5.9;1.16;2.43;929.0;42841.0;213400.0
-122.15;37.69;39.0;4.99;0.92;2.86;957.0;51312.0;183600.0
-122.14;37.69;37.0;3.86;0.96;1.97;1093.0;29958.0;178400.0
-122.14;37.68;27.0;5.5;1.01;2.45;1489.0;36364.0;219200.0
-122.14;37.68;31.0;5.07;1.14;2.49;1561.0;27955.0;183100.0
-122.1;37.69;44.0;4.83;1.03;2.59;1256.0;29507.0;157100.0
-122.12;37.69;30.0;4.29;0.96;2.49;695.0;34375.0;157800.0
-122.13;37.69;34.0;4.77;1.17;2.36;560.0;28750.0;161700.0
-122.12;37.71;38.0;4.03;0.98;2.19;632.0;30345.0;152100.0
-122.12;37.7;41.0;4.66;1.05;2.47;1849.0;26790.0;144900.0
-122.12;37.7;17.0;4.62;1.15;2.39;1287.0;29922.0;179900.0
-122.12;37.69;35.0;5.0;0.95;2.95;1580.0;41042.0;179100.0
-122.12;37.7;19.0;4.31;1.1;2.71;1571.0;25833.0;159900.0
-122.11;37.7;23.0;3.81;1.04;1.87;828.0;21552.0;161400.0
-122.11;37.7;29.0;3.84;0.91;2.47;835.0;23274.0;170400.0
-122.11;37.7;19.0;3.72;1.09;2.44;1765.0;24206.0;137500.0
-122.11;37.69;37.0;3.95;1.05;2.53;1562.0;26464.0;155200.0
-122.11;37.69;42.0;4.76;1.0;2.49;768.0;34643.0;160900.0
-122.12;37.69;10.0;4.72;1.19;2.42;1140.0;23973.0;167300.0
-122.03;37.69;20.0;6.45;0.81;2.68;83.0;65000.0;340000.0
-122.02;37.63;6.0;4.27;1.03;2.08;1189.0;38958.0;301100.0
-122.04;37.63;21.0;5.25;0.95;2.35;586.0;47813.0;241900.0
-122.05;37.63;5.0;4.78;1.18;2.83;2240.0;32829.0;162500.0
-122.04;37.66;10.0;5.77;1.01;2.46;867.0;53169.0;299200.0
-122.04;37.65;10.0;6.44;1.03;2.97;3827.0;62579.0;315500.0
-122.05;37.68;23.0;5.81;0.99;2.96;3827.0;51701.0;216800.0
-122.07;37.68;36.0;4.21;0.99;2.97;1280.0;32500.0;218100.0
-122.06;37.68;30.0;5.13;1.15;2.55;2667.0;31796.0;170300.0
-122.08;37.68;26.0;8.52;2.7;1.85;253.0;24196.0;275000.0
-122.08;37.68;26.0;4.29;1.12;2.31;1401.0;26563.0;184100.0
